Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Version	Scenario	NumAlleles	Number	GenoError	gtyp.err.assumption
azAIaacl	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	2	l	d.02m.02
azAIaacn	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	2	n	d.02m.02
azAIaadh	10	5	5	2	2	45	0	0	ColonyNewVersion	sfs_wh	25	3	h	d.02m.02
azAIaadl	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	3	l	d.02m.02
azAIaadn	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	3	n	d.02m.02
azAIaaeh	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	4	h	d.02m.02
azAIaael	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	4	l	d.02m.02
azAIaaen	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	4	n	d.02m.02
azAIaafh	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	5	h	d.02m.02
azAIaafl	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	5	l	d.02m.02
azAIaafn	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	5	n	d.02m.02
azAIaagh	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	6	h	d.02m.02
azAIaagl	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	6	l	d.02m.02
azAIaagn	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	6	n	d.02m.02
azAIaahh	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	7	h	d.02m.02
azAIaahl	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	7	l	d.02m.02
azAIaahn	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	7	n	d.02m.02
azAIaaih	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	8	h	d.02m.02
azAIaail	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	8	l	d.02m.02
azAIaain	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	8	n	d.02m.02
azAIaajh	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	9	h	d.02m.02
azAIaajl	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	9	l	d.02m.02
azAIaajn	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	9	n	d.02m.02
azAIaakh	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	10	h	d.02m.02
azAIaakl	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	10	l	d.02m.02
azAIaakn	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	10	n	d.02m.02
azAIaalh	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	11	h	d.02m.02
azAIaall	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	11	l	d.02m.02
azAIaaln	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	11	n	d.02m.02
azAIaamh	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	12	h	d.02m.02
azAIaaml	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	12	l	d.02m.02
azAIaamn	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	12	n	d.02m.02
azAIaanh	10	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	13	h	d.02m.02
azAIaanl	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	13	l	d.02m.02
azAIaann	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	13	n	d.02m.02
azAIaaoh	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	14	h	d.02m.02
azAIaaol	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	14	l	d.02m.02
azAIaaon	10	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	14	n	d.02m.02
azAIaaph	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	15	h	d.02m.02
azAIaapl	10	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	15	l	d.02m.02
azAIaapn	10	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	25	15	n	d.02m.02
azAJaabh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	1	h	d.02m.02
azAJaabl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	1	l	d.02m.02
azAJaabn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	1	n	d.02m.02
azAJaach	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	2	h	d.02m.02
azAJaacl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	2	l	d.02m.02
azAJaacn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	2	n	d.02m.02
azAJaadh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	3	h	d.02m.02
azAJaadl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	3	l	d.02m.02
azAJaadn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	3	n	d.02m.02
azAJaaeh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	4	h	d.02m.02
azAJaael	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	4	l	d.02m.02
azAJaaen	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	4	n	d.02m.02
azAJaafh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	5	h	d.02m.02
azAJaafl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	5	l	d.02m.02
azAJaafn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	5	n	d.02m.02
azAJaagh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	6	h	d.02m.02
azAJaagl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	6	l	d.02m.02
azAJaagn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	6	n	d.02m.02
azAJaahh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	7	h	d.02m.02
azAJaahl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	7	l	d.02m.02
azAJaahn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	7	n	d.02m.02
azAJaaih	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	8	h	d.02m.02
azAJaail	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	8	l	d.02m.02
azAJaain	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	8	n	d.02m.02
azAJaajh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	9	h	d.02m.02
azAJaajl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	9	l	d.02m.02
azAJaajn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	9	n	d.02m.02
azAJaakh	10	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	10	h	d.02m.02
azAJaakl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	10	l	d.02m.02
azAJaakn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	10	n	d.02m.02
azAJaalh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	11	h	d.02m.02
azAJaall	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	11	l	d.02m.02
azAJaaln	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	11	n	d.02m.02
azAJaamh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	12	h	d.02m.02
azAJaaml	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	12	l	d.02m.02
azAJaamn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	12	n	d.02m.02
azAJaanh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	13	h	d.02m.02
azAJaanl	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	13	l	d.02m.02
azAJaann	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	13	n	d.02m.02
azAJaaoh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	14	h	d.02m.02
azAJaaol	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	14	l	d.02m.02
azAJaaon	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	14	n	d.02m.02
azAJaaph	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	15	h	d.02m.02
azAJaapl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	15	l	d.02m.02
azAJaapn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	25	15	n	d.02m.02
azAKaabh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	1	h	d.02m.02
azAKaabl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	1	l	d.02m.02
azAKaabn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	1	n	d.02m.02
azAKaach	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	2	h	d.02m.02
azAKaacl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	2	l	d.02m.02
azAKaacn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	2	n	d.02m.02
azAKaadh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	3	h	d.02m.02
azAKaadl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	3	l	d.02m.02
azAKaadn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	3	n	d.02m.02
azAKaaeh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	4	h	d.02m.02
azAKaael	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	4	l	d.02m.02
azAKaaen	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	4	n	d.02m.02
azAKaafh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	5	h	d.02m.02
azAKaafl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	5	l	d.02m.02
azAKaafn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	5	n	d.02m.02
azAKaagh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	6	h	d.02m.02
azAKaagl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	6	l	d.02m.02
azAKaagn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	6	n	d.02m.02
azAKaahh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	7	h	d.02m.02
azAKaahl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	7	l	d.02m.02
azAKaahn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	7	n	d.02m.02
azAKaaih	10	4	4	1	1	55	0	0	ColonyNewVersion	slfsg_wh	25	8	h	d.02m.02
azAKaail	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	8	l	d.02m.02
azAKaain	10	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	8	n	d.02m.02
azAKaajh	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	9	h	d.02m.02
azAKaajl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	9	l	d.02m.02
azAKaajn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	9	n	d.02m.02
azAKaakh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	10	h	d.02m.02
azAKaakl	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	10	l	d.02m.02
azAKaakn	10	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	10	n	d.02m.02
azAKaalh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	11	h	d.02m.02
azAKaall	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	11	l	d.02m.02
azAKaaln	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	11	n	d.02m.02
azAKaamh	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	12	h	d.02m.02
azAKaaml	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	12	l	d.02m.02
azAKaamn	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	12	n	d.02m.02
azAKaanh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	13	h	d.02m.02
azAKaanl	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	13	l	d.02m.02
azAKaann	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	13	n	d.02m.02
azAKaaoh	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	14	h	d.02m.02
azAKaaol	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	14	l	d.02m.02
azAKaaon	10	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	14	n	d.02m.02
azAKaaph	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	15	h	d.02m.02
azAKaapl	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	15	l	d.02m.02
azAKaapn	10	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	25	15	n	d.02m.02
afABaabh	15	14	14	2	2	3	0	0	ColonyNewVersion	allhalf	5	1	h	d.02m.02
afABaabl	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	1	l	d.02m.02
afABaabn	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	1	n	d.02m.02
afABaach	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	2	h	d.02m.02
afABaacl	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	2	l	d.02m.02
afABaacn	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	2	n	d.02m.02
afABaadh	15	12	12	4	4	6	0	0	ColonyNewVersion	allhalf	5	3	h	d.02m.02
afABaadl	15	8	8	2	2	3	0	0	ColonyNewVersion	allhalf	5	3	l	d.02m.02
afABaadn	15	7	7	2	2	3	0	0	ColonyNewVersion	allhalf	5	3	n	d.02m.02
afABaaeh	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	4	h	d.02m.02
afABaael	15	11	11	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	4	l	d.02m.02
afABaaen	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	4	n	d.02m.02
afABaafh	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	5	h	d.02m.02
afABaafl	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	5	l	d.02m.02
afABaafn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	5	n	d.02m.02
afABaagh	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	6	h	d.02m.02
afABaagl	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	6	l	d.02m.02
afABaagn	15	10	10	2	2	3	0	0	ColonyNewVersion	allhalf	5	6	n	d.02m.02
afABaahh	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	7	h	d.02m.02
afABaahl	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	7	l	d.02m.02
afABaahn	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	7	n	d.02m.02
afABaaih	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	8	h	d.02m.02
afABaail	15	12	12	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	8	l	d.02m.02
afABaain	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	8	n	d.02m.02
afABaajh	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	9	h	d.02m.02
afABaajl	15	10	10	2	2	3	0	0	ColonyNewVersion	allhalf	5	9	l	d.02m.02
afABaajn	15	12	12	2	2	3	0	0	ColonyNewVersion	allhalf	5	9	n	d.02m.02
afABaakh	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	10	h	d.02m.02
afABaakl	15	15	15	2	2	3	0	0	ColonyNewVersion	allhalf	5	10	l	d.02m.02
afABaakn	15	15	15	2	2	3	0	0	ColonyNewVersion	allhalf	5	10	n	d.02m.02
afABaalh	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	11	h	d.02m.02
afABaall	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	11	l	d.02m.02
afABaaln	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	11	n	d.02m.02
afABaamh	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	12	h	d.02m.02
afABaaml	15	9	9	2	2	3	0	0	ColonyNewVersion	allhalf	5	12	l	d.02m.02
afABaamn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	12	n	d.02m.02
afABaanh	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	13	h	d.02m.02
afABaanl	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	13	l	d.02m.02
afABaann	15	11	11	2	2	3	0	0	ColonyNewVersion	allhalf	5	13	n	d.02m.02
afABaaoh	15	14	14	4	4	6	0	0	ColonyNewVersion	allhalf	5	14	h	d.02m.02
afABaaol	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	14	l	d.02m.02
afABaaon	15	15	15	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	14	n	d.02m.02
afABaaph	15	10	10	2	2	3	0	0	ColonyNewVersion	allhalf	5	15	h	d.02m.02
afABaapl	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allhalf	5	15	l	d.02m.02
afABaapn	15	7	7	2	2	3	0	0	ColonyNewVersion	allhalf	5	15	n	d.02m.02
afACaabh	15	6	6	2	2	3	0	0	ColonyNewVersion	allpathalf	5	1	h	d.02m.02
afACaabl	15	9	9	2	2	3	0	0	ColonyNewVersion	allpathalf	5	1	l	d.02m.02
afACaabn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	1	n	d.02m.02
afACaach	15	8	8	2	2	3	0	0	ColonyNewVersion	allpathalf	5	2	h	d.02m.02
afACaacl	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	2	l	d.02m.02
afACaacn	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	2	n	d.02m.02
afACaadh	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	3	h	d.02m.02
afACaadl	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	3	l	d.02m.02
afACaadn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	3	n	d.02m.02
afACaaeh	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	4	h	d.02m.02
afACaael	15	10	10	2	2	3	0	0	ColonyNewVersion	allpathalf	5	4	l	d.02m.02
afACaaen	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	4	n	d.02m.02
afACaafh	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	5	h	d.02m.02
afACaafl	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	5	l	d.02m.02
afACaafn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	5	n	d.02m.02
afACaagh	15	10	10	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	6	h	d.02m.02
afACaagl	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	6	l	d.02m.02
afACaagn	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	6	n	d.02m.02
afACaahh	15	12	12	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	7	h	d.02m.02
afACaahl	15	4	4	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	7	l	d.02m.02
afACaahn	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	7	n	d.02m.02
afACaaih	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	8	h	d.02m.02
afACaail	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	8	l	d.02m.02
afACaain	15	1	1	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	8	n	d.02m.02
afACaajh	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	9	h	d.02m.02
afACaajl	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	9	l	d.02m.02
afACaajn	15	9	9	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	9	n	d.02m.02
afACaakh	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	10	h	d.02m.02
afACaakl	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	10	l	d.02m.02
afACaakn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	10	n	d.02m.02
afACaalh	15	6	6	2	2	3	0	0	ColonyNewVersion	allpathalf	5	11	h	d.02m.02
afACaall	15	4	4	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	11	l	d.02m.02
afACaaln	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	11	n	d.02m.02
afACaamh	15	8	8	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	12	h	d.02m.02
afACaaml	15	4	4	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	12	l	d.02m.02
afACaamn	15	5	5	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	12	n	d.02m.02
afACaanh	15	4	4	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	13	h	d.02m.02
afACaanl	15	1	1	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	13	l	d.02m.02
afACaann	15	3	3	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	13	n	d.02m.02
afACaaoh	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	14	h	d.02m.02
afACaaol	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	14	l	d.02m.02
afACaaon	15	6	6	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	14	n	d.02m.02
afACaaph	15	10	10	2	2	3	0	0	ColonyNewVersion	allpathalf	5	15	h	d.02m.02
afACaapl	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	15	l	d.02m.02
afACaapn	15	7	7	NA	NA	0	0	0	ColonyNewVersion	allpathalf	5	15	n	d.02m.02
afADaabh	15	1	1	1	1	390	0	0	ColonyNewVersion	lotta_large	5	1	h	d.02m.02
afADaabl	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	1	l	d.02m.02
afADaabn	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	1	n	d.02m.02
afADaach	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	2	h	d.02m.02
afADaacl	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	2	l	d.02m.02
afADaacn	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	2	n	d.02m.02
afADaadh	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	3	h	d.02m.02
afADaadl	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	3	l	d.02m.02
afADaadn	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	3	n	d.02m.02
afADaaeh	15	1	1	1	1	390	0	0	ColonyNewVersion	lotta_large	5	4	h	d.02m.02
afADaael	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	4	l	d.02m.02
afADaaen	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	4	n	d.02m.02
afADaafh	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	5	h	d.02m.02
afADaafl	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	5	l	d.02m.02
afADaafn	15	0	0	0	0	390	0	0	ColonyNewVersion	lotta_large	5	5	n	d.02m.02
afAEaabh	15	11	11	2	2	3	0	0	ColonyNewVersion	nosibs	5	1	h	d.02m.02
afAEaabl	15	9	9	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	1	l	d.02m.02
afAEaabn	15	11	11	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	1	n	d.02m.02
afAEaach	15	3	3	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	2	h	d.02m.02
afAEaacl	15	3	3	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	2	l	d.02m.02
afAEaacn	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	2	n	d.02m.02
afAEaadh	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	3	h	d.02m.02
afAEaadl	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	3	l	d.02m.02
afAEaadn	15	6	6	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	3	n	d.02m.02
afAEaaeh	15	6	6	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	4	h	d.02m.02
afAEaael	15	5	5	3	3	4	0	0	ColonyNewVersion	nosibs	5	4	l	d.02m.02
afAEaaen	15	5	5	3	3	4	0	0	ColonyNewVersion	nosibs	5	4	n	d.02m.02
afAEaafh	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	5	h	d.02m.02
afAEaafl	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	5	l	d.02m.02
afAEaafn	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	5	n	d.02m.02
afAEaagh	15	6	6	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	6	h	d.02m.02
afAEaagl	15	3	3	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	6	l	d.02m.02
afAEaagn	15	5	5	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	6	n	d.02m.02
afAEaahh	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	7	h	d.02m.02
afAEaahl	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	7	l	d.02m.02
afAEaahn	15	3	3	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	7	n	d.02m.02
afAEaaih	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	8	h	d.02m.02
afAEaail	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	8	l	d.02m.02
afAEaain	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	8	n	d.02m.02
afAEaajh	15	7	7	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	9	h	d.02m.02
afAEaajl	15	5	5	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	9	l	d.02m.02
afAEaajn	15	4	4	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	9	n	d.02m.02
