Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Version	Scenario	NumAlleles	Number	GenoError	gtyp.err.assumption
apACaaih	15	10	10	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	8	h	d.02m.02
apACaail	15	12	12	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	8	l	d.02m.02
apACaain	15	11	11	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	8	n	d.02m.02
apACaajh	15	8	8	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	9	h	d.02m.02
apACaajl	15	12	12	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	9	l	d.02m.02
apACaajn	15	11	11	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	9	n	d.02m.02
apACaakh	15	13	13	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	10	h	d.02m.02
apACaakl	15	13	13	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	10	l	d.02m.02
apACaakn	15	14	14	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	10	n	d.02m.02
apACaalh	15	7	7	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	11	h	d.02m.02
apACaall	15	7	7	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	11	l	d.02m.02
apACaaln	15	9	9	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	11	n	d.02m.02
apACaamh	15	13	13	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	12	h	d.02m.02
apACaaml	15	12	12	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	12	l	d.02m.02
apACaamn	15	13	13	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	12	n	d.02m.02
apACaanh	15	8	8	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	13	h	d.02m.02
apACaanl	15	12	12	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	13	l	d.02m.02
apACaann	15	14	14	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	13	n	d.02m.02
apACaaoh	15	9	9	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	14	h	d.02m.02
apACaaol	15	12	12	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	14	l	d.02m.02
apACaaon	15	12	12	2	2	3	0	0	ColonyNewVersionPairwise	allpathalf	15	14	n	d.02m.02
apACaaph	15	11	11	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	15	h	d.02m.02
apACaapl	15	11	11	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	15	l	d.02m.02
apACaapn	15	10	10	NA	NA	0	0	0	ColonyNewVersionPairwise	allpathalf	15	15	n	d.02m.02
apADaabh	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	1	h	d.02m.02
apADaabl	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	1	l	d.02m.02
apADaabn	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	1	n	d.02m.02
apADaach	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	2	h	d.02m.02
apADaacl	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	2	l	d.02m.02
apADaacn	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	2	n	d.02m.02
apADaadh	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	3	h	d.02m.02
apADaadl	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	3	l	d.02m.02
apADaadn	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	3	n	d.02m.02
apADaaeh	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	4	h	d.02m.02
apADaael	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	4	l	d.02m.02
apADaaen	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	4	n	d.02m.02
apADaafh	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	5	h	d.02m.02
apADaafl	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	5	l	d.02m.02
apADaafn	15	0	0	0	0	390	0	0	ColonyNewVersionPairwise	lotta_large	15	5	n	d.02m.02
apAEaabh	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	1	h	d.02m.02
apAEaabl	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	1	l	d.02m.02
apAEaabn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	1	n	d.02m.02
apAEaach	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	2	h	d.02m.02
apAEaacl	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	2	l	d.02m.02
apAEaacn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	2	n	d.02m.02
apAEaadh	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	3	h	d.02m.02
apAEaadl	15	3	3	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	3	l	d.02m.02
apAEaadn	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	3	n	d.02m.02
apAEaaeh	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	4	h	d.02m.02
apAEaael	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	4	l	d.02m.02
apAEaaen	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	4	n	d.02m.02
apAEaafh	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	5	h	d.02m.02
apAEaafl	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	5	l	d.02m.02
apAEaafn	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	5	n	d.02m.02
apAEaagh	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	6	h	d.02m.02
apAEaagl	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	6	l	d.02m.02
apAEaagn	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	6	n	d.02m.02
apAEaahh	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	7	h	d.02m.02
apAEaahl	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	7	l	d.02m.02
apAEaahn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	7	n	d.02m.02
apAEaaih	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	8	h	d.02m.02
apAEaail	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	8	l	d.02m.02
apAEaain	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	8	n	d.02m.02
apAEaajh	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	9	h	d.02m.02
apAEaajl	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	9	l	d.02m.02
apAEaajn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	9	n	d.02m.02
apAEaakh	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	10	h	d.02m.02
apAEaakl	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	10	l	d.02m.02
apAEaakn	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	10	n	d.02m.02
apAEaalh	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	11	h	d.02m.02
apAEaall	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	11	l	d.02m.02
apAEaaln	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	11	n	d.02m.02
apAEaamh	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	12	h	d.02m.02
apAEaaml	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	12	l	d.02m.02
apAEaamn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	12	n	d.02m.02
apAEaanh	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	13	h	d.02m.02
apAEaanl	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	13	l	d.02m.02
apAEaann	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	13	n	d.02m.02
apAEaaoh	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	14	h	d.02m.02
apAEaaol	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	14	l	d.02m.02
apAEaaon	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	14	n	d.02m.02
apAEaaph	15	2	2	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	15	h	d.02m.02
apAEaapl	15	0	0	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	15	l	d.02m.02
apAEaapn	15	1	1	NA	NA	0	0	0	ColonyNewVersionPairwise	nosibs	15	15	n	d.02m.02
apAFaabh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	1	h	d.02m.02
apAFaabl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	1	l	d.02m.02
apAFaabn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	1	n	d.02m.02
apAFaach	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	2	h	d.02m.02
apAFaacl	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	2	l	d.02m.02
apAFaacn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	2	n	d.02m.02
apAFaadh	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	3	h	d.02m.02
apAFaadl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	3	l	d.02m.02
apAFaadn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	3	n	d.02m.02
apAFaaeh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	4	h	d.02m.02
apAFaael	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	4	l	d.02m.02
apAFaaen	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	4	n	d.02m.02
apAFaafh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	5	h	d.02m.02
apAFaafl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	5	l	d.02m.02
apAFaafn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	5	n	d.02m.02
apAFaagh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	6	h	d.02m.02
apAFaagl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	6	l	d.02m.02
apAFaagn	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	6	n	d.02m.02
apAFaahh	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	7	h	d.02m.02
apAFaahl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	7	l	d.02m.02
apAFaahn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	7	n	d.02m.02
apAFaaih	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	8	h	d.02m.02
apAFaail	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	8	l	d.02m.02
apAFaain	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	8	n	d.02m.02
apAFaajh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	9	h	d.02m.02
apAFaajl	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	9	l	d.02m.02
apAFaajn	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	9	n	d.02m.02
apAFaakh	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	10	h	d.02m.02
apAFaakl	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	10	l	d.02m.02
apAFaakn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	10	n	d.02m.02
apAFaalh	15	2	2	2	2	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	11	h	d.02m.02
apAFaall	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	11	l	d.02m.02
apAFaaln	15	1	1	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	11	n	d.02m.02
apAFaamh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	12	h	d.02m.02
apAFaaml	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	12	l	d.02m.02
apAFaamn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	12	n	d.02m.02
apAFaanh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	13	h	d.02m.02
apAFaanl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	13	l	d.02m.02
apAFaann	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	13	n	d.02m.02
apAFaaoh	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	14	h	d.02m.02
apAFaaol	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	14	l	d.02m.02
apAFaaon	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	14	n	d.02m.02
apAFaaph	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	15	h	d.02m.02
apAFaapl	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	15	l	d.02m.02
apAFaapn	15	0	0	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	15	15	n	d.02m.02
apAGaabh	15	14	14	9	9	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	1	h	d.02m.02
apAGaabl	15	7	7	3	3	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	1	l	d.02m.02
apAGaabn	15	7	7	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	1	n	d.02m.02
apAGaach	15	23	23	17	17	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	2	h	d.02m.02
apAGaacl	15	14	14	7	7	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	2	l	d.02m.02
apAGaacn	15	6	6	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	2	n	d.02m.02
apAGaadh	15	4	4	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	3	h	d.02m.02
apAGaadl	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	3	l	d.02m.02
apAGaadn	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	3	n	d.02m.02
apAGaaeh	15	23	23	17	17	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	4	h	d.02m.02
apAGaael	15	7	7	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	4	l	d.02m.02
apAGaaen	15	7	7	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	4	n	d.02m.02
apAGaafh	15	6	6	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	5	h	d.02m.02
apAGaafl	15	8	8	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	5	l	d.02m.02
apAGaafn	15	9	9	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	5	n	d.02m.02
apAGaagh	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	6	h	d.02m.02
apAGaagl	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	6	l	d.02m.02
apAGaagn	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	6	n	d.02m.02
apAGaahh	15	5	5	2	2	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	7	h	d.02m.02
apAGaahl	15	8	8	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	7	l	d.02m.02
apAGaahn	15	7	7	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	7	n	d.02m.02
apAGaaih	15	8	8	3	3	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	8	h	d.02m.02
apAGaail	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	8	l	d.02m.02
apAGaain	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	8	n	d.02m.02
apAGaajh	15	10	10	7	7	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	9	h	d.02m.02
apAGaajl	15	8	8	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	9	l	d.02m.02
apAGaajn	15	10	10	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	9	n	d.02m.02
apAGaakh	15	5	5	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	10	h	d.02m.02
apAGaakl	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	10	l	d.02m.02
apAGaakn	15	7	7	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	10	n	d.02m.02
apAGaalh	15	10	10	5	5	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	11	h	d.02m.02
apAGaall	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	11	l	d.02m.02
apAGaaln	15	7	7	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	11	n	d.02m.02
apAGaamh	15	6	6	3	3	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	12	h	d.02m.02
apAGaaml	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	12	l	d.02m.02
apAGaamn	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	12	n	d.02m.02
apAGaanh	15	6	6	2	2	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	13	h	d.02m.02
apAGaanl	15	4	4	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	13	l	d.02m.02
apAGaann	15	4	4	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	13	n	d.02m.02
apAGaaoh	15	8	8	3	3	33	0	0	ColonyNewVersionPairwise	onelarge_wh	15	14	h	d.02m.02
apAGaaol	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	14	l	d.02m.02
apAGaaon	15	7	7	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	14	n	d.02m.02
apAGaaph	15	5	5	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	15	h	d.02m.02
apAGaapl	15	5	5	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	15	l	d.02m.02
apAGaapn	15	6	6	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	15	15	n	d.02m.02
apAHaabh	15	4	4	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	1	h	d.02m.02
apAHaabl	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	1	l	d.02m.02
apAHaabn	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	1	n	d.02m.02
apAHaach	15	5	5	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	2	h	d.02m.02
apAHaacl	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	2	l	d.02m.02
apAHaacn	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	2	n	d.02m.02
apAHaadh	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	3	h	d.02m.02
apAHaadl	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	3	l	d.02m.02
apAHaadn	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	3	n	d.02m.02
apAHaaeh	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	4	h	d.02m.02
apAHaael	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	4	l	d.02m.02
apAHaaen	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	4	n	d.02m.02
apAHaafh	15	3	3	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	5	h	d.02m.02
apAHaafl	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	5	l	d.02m.02
apAHaafn	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	5	n	d.02m.02
apAHaagh	15	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	6	h	d.02m.02
apAHaagl	15	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	6	l	d.02m.02
apAHaagn	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	6	n	d.02m.02
apAHaahh	15	1	1	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	7	h	d.02m.02
apAHaahl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	7	l	d.02m.02
apAHaahn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	7	n	d.02m.02
apAHaaih	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	8	h	d.02m.02
apAHaail	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	8	l	d.02m.02
apAHaain	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	8	n	d.02m.02
apAHaajh	15	3	3	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	9	h	d.02m.02
apAHaajl	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	9	l	d.02m.02
apAHaajn	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	9	n	d.02m.02
apAHaakh	15	4	4	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	10	h	d.02m.02
apAHaakl	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	10	l	d.02m.02
apAHaakn	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	10	n	d.02m.02
apAHaalh	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	11	h	d.02m.02
apAHaall	15	3	3	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	11	l	d.02m.02
apAHaaln	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	11	n	d.02m.02
apAHaamh	15	3	3	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	12	h	d.02m.02
apAHaaml	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	12	l	d.02m.02
apAHaamn	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	12	n	d.02m.02
apAHaanh	15	3	3	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	13	h	d.02m.02
apAHaanl	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	13	l	d.02m.02
apAHaann	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	13	n	d.02m.02
apAHaaoh	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	14	h	d.02m.02
apAHaaol	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	14	l	d.02m.02
apAHaaon	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	14	n	d.02m.02
apAHaaph	15	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	15	h	d.02m.02
apAHaapl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	15	l	d.02m.02
apAHaapn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	15	15	n	d.02m.02
apAIaabh	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	1	h	d.02m.02
apAIaabl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	1	l	d.02m.02
apAIaabn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	1	n	d.02m.02
apAIaach	15	4	4	3	3	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	2	h	d.02m.02
apAIaacl	15	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	2	l	d.02m.02
apAIaacn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	2	n	d.02m.02
apAIaadh	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	3	h	d.02m.02
apAIaadl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	3	l	d.02m.02
apAIaadn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	3	n	d.02m.02
apAIaaeh	15	5	5	2	2	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	4	h	d.02m.02
apAIaael	15	6	6	2	2	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	4	l	d.02m.02
apAIaaen	15	4	4	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	4	n	d.02m.02
apAIaafh	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	5	h	d.02m.02
apAIaafl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	5	l	d.02m.02
apAIaafn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	5	n	d.02m.02
apAIaagh	15	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	6	h	d.02m.02
apAIaagl	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	6	l	d.02m.02
apAIaagn	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	6	n	d.02m.02
apAIaahh	15	6	6	6	6	45	0	0	ColonyNewVersionPairwise	sfs_wh	15	7	h	d.02m.02
apAIaahl	15	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	7	l	d.02m.02
apAIaahn	15	2	2	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	15	7	n	d.02m.02
apAIaaih	15	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	8	h	d.02m.02
apAIaail	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	8	l	d.02m.02
apAIaain	15	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	15	8	n	d.02m.02
