"","Code","NumLoc","Version","part.dist","part.dist2","trimmed.part.dist","trimmed.part.dist2","trimmed.num","num.dupl.elems","num.dupl.when.trimmed","Scenario","NumAlleles","Number","GenoError","gtyp.err.assumption","Minutes"
"1987","afAKaail",10,"ColonyNewVersionPairwise",4,4,3,3,58,0,0,"slfsg_wh",5,8,"l","d.02m.02",0.416666666666667
"1988","afAKaail",15,"ColonyNewVersionPairwise",2,2,1,1,55,0,0,"slfsg_wh",5,8,"l","d.02m.02",0.383333333333333
"1989","afAKaail",20,"ColonyNewVersionPairwise",5,5,4,4,55,0,0,"slfsg_wh",5,8,"l","d.02m.02",0.4
"1990","afAKaail",25,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,8,"l","d.02m.02",0.4
"1991","afAKaain",5,"ColonyNewVersionPairwise",13,13,12,12,70,0,0,"slfsg_wh",5,8,"n","d.02m.02",0.35
"1992","afAKaain",10,"ColonyNewVersionPairwise",4,4,3,3,58,0,0,"slfsg_wh",5,8,"n","d.02m.02",0.383333333333333
"1993","afAKaain",15,"ColonyNewVersionPairwise",2,2,1,1,55,0,0,"slfsg_wh",5,8,"n","d.02m.02",0.4
"1994","afAKaain",20,"ColonyNewVersionPairwise",3,3,2,2,55,0,0,"slfsg_wh",5,8,"n","d.02m.02",0.366666666666667
"1995","afAKaain",25,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,8,"n","d.02m.02",0.366666666666667
"1996","afAKaajh",5,"ColonyNewVersionPairwise",33,33,31,31,65,0,0,"slfsg_wh",5,9,"h","d.02m.02",0.483333333333333
"1997","afAKaajh",10,"ColonyNewVersionPairwise",18,18,15,15,58,0,0,"slfsg_wh",5,9,"h","d.02m.02",0.5
"1998","afAKaajh",15,"ColonyNewVersionPairwise",10,10,8,8,58,0,0,"slfsg_wh",5,9,"h","d.02m.02",0.4
"1999","afAKaajh",20,"ColonyNewVersionPairwise",3,3,3,3,58,0,0,"slfsg_wh",5,9,"h","d.02m.02",0.483333333333333
"2000","afAKaajh",25,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,9,"h","d.02m.02",0.4
"2001","afAKaajl",5,"ColonyNewVersionPairwise",37,37,35,35,66,0,0,"slfsg_wh",5,9,"l","d.02m.02",0.483333333333333
"2002","afAKaajl",10,"ColonyNewVersionPairwise",17,17,12,12,58,0,0,"slfsg_wh",5,9,"l","d.02m.02",0.4
"2003","afAKaajl",15,"ColonyNewVersionPairwise",3,3,1,1,58,0,0,"slfsg_wh",5,9,"l","d.02m.02",0.366666666666667
"2004","afAKaajl",20,"ColonyNewVersionPairwise",3,3,2,2,58,0,0,"slfsg_wh",5,9,"l","d.02m.02",0.416666666666667
"2005","afAKaajl",25,"ColonyNewVersionPairwise",2,2,1,1,58,0,0,"slfsg_wh",5,9,"l","d.02m.02",0.4
"2006","afAKaajn",5,"ColonyNewVersionPairwise",37,37,34,34,67,0,0,"slfsg_wh",5,9,"n","d.02m.02",0.433333333333333
"2007","afAKaajn",10,"ColonyNewVersionPairwise",15,15,10,10,58,0,0,"slfsg_wh",5,9,"n","d.02m.02",0.383333333333333
"2008","afAKaajn",15,"ColonyNewVersionPairwise",4,4,2,2,58,0,0,"slfsg_wh",5,9,"n","d.02m.02",0.316666666666667
"2009","afAKaajn",20,"ColonyNewVersionPairwise",2,2,1,1,58,0,0,"slfsg_wh",5,9,"n","d.02m.02",0.366666666666667
"2010","afAKaajn",25,"ColonyNewVersionPairwise",2,2,1,1,58,0,0,"slfsg_wh",5,9,"n","d.02m.02",0.433333333333333
"2011","afAKaakh",5,"ColonyNewVersionPairwise",28,28,23,23,62,0,0,"slfsg_wh",5,10,"h","d.02m.02",0.35
"2012","afAKaakh",10,"ColonyNewVersionPairwise",12,12,8,8,56,0,0,"slfsg_wh",5,10,"h","d.02m.02",0.45
"2013","afAKaakh",15,"ColonyNewVersionPairwise",6,6,2,2,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",0.433333333333333
"2014","afAKaakh",20,"ColonyNewVersionPairwise",6,6,2,2,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",0.45
"2015","afAKaakh",25,"ColonyNewVersionPairwise",3,3,2,2,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",0.416666666666667
"2016","afAKaakl",5,"ColonyNewVersionPairwise",21,21,20,20,62,0,0,"slfsg_wh",5,10,"l","d.02m.02",0.383333333333333
"2017","afAKaakl",10,"ColonyNewVersionPairwise",9,9,6,6,61,0,0,"slfsg_wh",5,10,"l","d.02m.02",0.4
"2018","afAKaakl",15,"ColonyNewVersionPairwise",3,3,1,1,58,0,0,"slfsg_wh",5,10,"l","d.02m.02",0.45
"2019","afAKaakl",20,"ColonyNewVersionPairwise",2,2,0,0,55,0,0,"slfsg_wh",5,10,"l","d.02m.02",0.5
"2020","afAKaakl",25,"ColonyNewVersionPairwise",3,3,2,2,58,0,0,"slfsg_wh",5,10,"l","d.02m.02",0.416666666666667
"2021","afAKaakn",5,"ColonyNewVersionPairwise",22,22,20,20,61,0,0,"slfsg_wh",5,10,"n","d.02m.02",0.45
"2022","afAKaakn",10,"ColonyNewVersionPairwise",6,6,3,3,59,0,0,"slfsg_wh",5,10,"n","d.02m.02",0.383333333333333
"2023","afAKaakn",15,"ColonyNewVersionPairwise",3,3,1,1,58,0,0,"slfsg_wh",5,10,"n","d.02m.02",0.433333333333333
"2024","afAKaakn",20,"ColonyNewVersionPairwise",3,3,1,1,58,0,0,"slfsg_wh",5,10,"n","d.02m.02",0.45
"2025","afAKaakn",25,"ColonyNewVersionPairwise",3,3,2,2,58,0,0,"slfsg_wh",5,10,"n","d.02m.02",0.416666666666667
"2026","afAKaalh",5,"ColonyNewVersionPairwise",26,26,25,25,65,0,0,"slfsg_wh",5,11,"h","d.02m.02",0.4
"2027","afAKaalh",10,"ColonyNewVersionPairwise",10,10,8,8,58,0,0,"slfsg_wh",5,11,"h","d.02m.02",0.433333333333333
"2028","afAKaalh",15,"ColonyNewVersionPairwise",13,13,11,11,61,0,0,"slfsg_wh",5,11,"h","d.02m.02",0.45
"2029","afAKaalh",20,"ColonyNewVersionPairwise",12,12,11,11,58,0,0,"slfsg_wh",5,11,"h","d.02m.02",0.4
"2030","afAKaalh",25,"ColonyNewVersionPairwise",8,8,7,7,61,0,0,"slfsg_wh",5,11,"h","d.02m.02",0.466666666666667
"2031","afAKaall",5,"ColonyNewVersionPairwise",26,26,24,24,64,0,0,"slfsg_wh",5,11,"l","d.02m.02",0.366666666666667
"2032","afAKaall",10,"ColonyNewVersionPairwise",6,6,6,6,61,0,0,"slfsg_wh",5,11,"l","d.02m.02",0.4
"2033","afAKaall",15,"ColonyNewVersionPairwise",2,2,1,1,58,0,0,"slfsg_wh",5,11,"l","d.02m.02",0.433333333333333
"2034","afAKaall",20,"ColonyNewVersionPairwise",9,9,8,8,58,0,0,"slfsg_wh",5,11,"l","d.02m.02",0.433333333333333
"2035","afAKaall",25,"ColonyNewVersionPairwise",1,1,1,1,58,0,0,"slfsg_wh",5,11,"l","d.02m.02",0.466666666666667
"2036","afAKaaln",5,"ColonyNewVersionPairwise",26,26,24,24,65,0,0,"slfsg_wh",5,11,"n","d.02m.02",0.366666666666667
"2037","afAKaaln",10,"ColonyNewVersionPairwise",7,7,6,6,61,0,0,"slfsg_wh",5,11,"n","d.02m.02",0.433333333333333
"2038","afAKaaln",15,"ColonyNewVersionPairwise",8,8,6,6,58,0,0,"slfsg_wh",5,11,"n","d.02m.02",0.433333333333333
"2039","afAKaaln",20,"ColonyNewVersionPairwise",7,7,6,6,58,0,0,"slfsg_wh",5,11,"n","d.02m.02",0.35
"2040","afAKaaln",25,"ColonyNewVersionPairwise",6,6,6,6,58,0,0,"slfsg_wh",5,11,"n","d.02m.02",0.45
"2041","afAKaamh",5,"ColonyNewVersionPairwise",22,22,19,19,63,0,0,"slfsg_wh",5,12,"h","d.02m.02",0.516666666666667
"2042","afAKaamh",10,"ColonyNewVersionPairwise",10,10,7,7,56,0,0,"slfsg_wh",5,12,"h","d.02m.02",0.516666666666667
"2043","afAKaamh",15,"ColonyNewVersionPairwise",5,5,3,3,56,0,0,"slfsg_wh",5,12,"h","d.02m.02",0.55
"2044","afAKaamh",20,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",0.4
"2045","afAKaamh",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",0.416666666666667
"2046","afAKaaml",5,"ColonyNewVersionPairwise",17,17,17,17,64,0,0,"slfsg_wh",5,12,"l","d.02m.02",0.483333333333333
"2047","afAKaaml",10,"ColonyNewVersionPairwise",7,7,3,3,56,0,0,"slfsg_wh",5,12,"l","d.02m.02",0.45
"2048","afAKaaml",15,"ColonyNewVersionPairwise",4,4,2,2,56,0,0,"slfsg_wh",5,12,"l","d.02m.02",0.45
"2049","afAKaaml",20,"ColonyNewVersionPairwise",2,2,0,0,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",0.45
"2050","afAKaaml",25,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",0.383333333333333
"2051","afAKaamn",5,"ColonyNewVersionPairwise",17,17,16,16,62,0,0,"slfsg_wh",5,12,"n","d.02m.02",0.433333333333333
"2052","afAKaamn",10,"ColonyNewVersionPairwise",4,4,2,2,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",0.45
"2053","afAKaamn",15,"ColonyNewVersionPairwise",3,3,1,1,56,0,0,"slfsg_wh",5,12,"n","d.02m.02",0.466666666666667
"2054","afAKaamn",20,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",0.466666666666667
"2055","afAKaamn",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",0.383333333333333
"2056","afAKaanh",5,"ColonyNewVersionPairwise",19,19,17,17,65,0,0,"slfsg_wh",5,13,"h","d.02m.02",0.383333333333333
"2057","afAKaanh",10,"ColonyNewVersionPairwise",13,13,11,11,60,0,0,"slfsg_wh",5,13,"h","d.02m.02",0.483333333333333
"2058","afAKaanh",15,"ColonyNewVersionPairwise",3,3,3,3,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",0.4
"2059","afAKaanh",20,"ColonyNewVersionPairwise",3,3,3,3,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",0.45
"2060","afAKaanh",25,"ColonyNewVersionPairwise",2,2,2,2,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",0.433333333333333
"2061","afAKaanl",5,"ColonyNewVersionPairwise",14,14,13,13,67,0,0,"slfsg_wh",5,13,"l","d.02m.02",0.4
"2062","afAKaanl",10,"ColonyNewVersionPairwise",9,9,7,7,60,0,0,"slfsg_wh",5,13,"l","d.02m.02",0.383333333333333
"2063","afAKaanl",15,"ColonyNewVersionPairwise",4,4,4,4,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",0.383333333333333
"2064","afAKaanl",20,"ColonyNewVersionPairwise",1,1,1,1,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",0.466666666666667
"2065","afAKaanl",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",0.416666666666667
"2066","afAKaann",5,"ColonyNewVersionPairwise",19,19,17,17,64,0,0,"slfsg_wh",5,13,"n","d.02m.02",0.45
"2067","afAKaann",10,"ColonyNewVersionPairwise",9,9,7,7,59,0,0,"slfsg_wh",5,13,"n","d.02m.02",0.416666666666667
"2068","afAKaann",15,"ColonyNewVersionPairwise",4,4,4,4,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",0.4
"2069","afAKaann",20,"ColonyNewVersionPairwise",1,1,1,1,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",0.416666666666667
"2070","afAKaann",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",0.383333333333333
"2071","afAKaaoh",5,"ColonyNewVersionPairwise",17,17,16,16,62,0,0,"slfsg_wh",5,14,"h","d.02m.02",0.383333333333333
"2072","afAKaaoh",10,"ColonyNewVersionPairwise",2,2,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",0.366666666666667
"2073","afAKaaoh",15,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",0.433333333333333
"2074","afAKaaoh",20,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",0.433333333333333
"2075","afAKaaoh",25,"ColonyNewVersionPairwise",2,2,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",0.483333333333333
"2076","afAKaaol",5,"ColonyNewVersionPairwise",16,16,15,15,65,0,0,"slfsg_wh",5,14,"l","d.02m.02",0.383333333333333
"2077","afAKaaol",10,"ColonyNewVersionPairwise",4,4,1,1,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",0.366666666666667
"2078","afAKaaol",15,"ColonyNewVersionPairwise",4,4,2,2,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",0.433333333333333
"2079","afAKaaol",20,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",0.35
"2080","afAKaaol",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",0.5
"2081","afAKaaon",5,"ColonyNewVersionPairwise",18,18,17,17,66,0,0,"slfsg_wh",5,14,"n","d.02m.02",0.416666666666667
"2082","afAKaaon",10,"ColonyNewVersionPairwise",3,3,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",0.416666666666667
"2083","afAKaaon",15,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",0.4
"2084","afAKaaon",20,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",0.383333333333333
"2085","afAKaaon",25,"ColonyNewVersionPairwise",0,0,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",0.383333333333333
"2086","afAKaaph",5,"ColonyNewVersionPairwise",18,18,14,14,60,0,0,"slfsg_wh",5,15,"h","d.02m.02",0.483333333333333
"2087","afAKaaph",10,"ColonyNewVersionPairwise",10,10,7,7,59,0,0,"slfsg_wh",5,15,"h","d.02m.02",0.466666666666667
"2088","afAKaaph",15,"ColonyNewVersionPairwise",6,6,2,2,58,0,0,"slfsg_wh",5,15,"h","d.02m.02",0.433333333333333
"2089","afAKaaph",20,"ColonyNewVersionPairwise",8,8,7,7,64,0,0,"slfsg_wh",5,15,"h","d.02m.02",0.466666666666667
"2090","afAKaaph",25,"ColonyNewVersionPairwise",1,1,0,0,55,0,0,"slfsg_wh",5,15,"h","d.02m.02",0.383333333333333
"2091","afAKaapl",5,"ColonyNewVersionPairwise",18,18,17,17,64,0,0,"slfsg_wh",5,15,"l","d.02m.02",0.4
"2092","afAKaapl",10,"ColonyNewVersionPairwise",9,9,6,6,56,0,0,"slfsg_wh",5,15,"l","d.02m.02",0.416666666666667
"2093","afAKaapl",15,"ColonyNewVersionPairwise",4,4,1,1,58,0,0,"slfsg_wh",5,15,"l","d.02m.02",0.45
"2094","afAKaapl",20,"ColonyNewVersionPairwise",3,3,2,2,61,0,0,"slfsg_wh",5,15,"l","d.02m.02",0.383333333333333
"2095","afAKaapl",25,"ColonyNewVersionPairwise",1,1,1,1,58,0,0,"slfsg_wh",5,15,"l","d.02m.02",0.433333333333333
"2096","afAKaapn",5,"ColonyNewVersionPairwise",18,18,17,17,63,0,0,"slfsg_wh",5,15,"n","d.02m.02",0.416666666666667
"2097","afAKaapn",10,"ColonyNewVersionPairwise",8,8,7,7,59,0,0,"slfsg_wh",5,15,"n","d.02m.02",0.416666666666667
"2098","afAKaapn",15,"ColonyNewVersionPairwise",4,4,1,1,58,0,0,"slfsg_wh",5,15,"n","d.02m.02",0.45
"2099","afAKaapn",20,"ColonyNewVersionPairwise",3,3,2,2,61,0,0,"slfsg_wh",5,15,"n","d.02m.02",0.4
"2100","afAKaapn",25,"ColonyNewVersionPairwise",1,1,1,1,58,0,0,"slfsg_wh",5,15,"n","d.02m.02",0.383333333333333
"2101","akABaabh",5,"ColonyNewVersionPairwise",36,36,23,23,32,0,0,"allhalf",10,1,"h","d.02m.02",0.483333333333333
"2102","akABaabh",10,"ColonyNewVersionPairwise",23,23,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",0.5
"2103","akABaabh",15,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",0.516666666666667
"2104","akABaabh",20,"ColonyNewVersionPairwise",13,13,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",0.566666666666667
"2105","akABaabh",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",0.583333333333333
"2106","akABaabl",5,"ColonyNewVersionPairwise",37,37,26,26,37,0,0,"allhalf",10,1,"l","d.02m.02",0.45
"2107","akABaabl",10,"ColonyNewVersionPairwise",22,22,2,2,3,0,0,"allhalf",10,1,"l","d.02m.02",0.55
"2108","akABaabl",15,"ColonyNewVersionPairwise",13,13,2,2,3,0,0,"allhalf",10,1,"l","d.02m.02",0.533333333333333
"2109","akABaabl",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",0.533333333333333
"2110","akABaabl",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",0.55
"2111","akABaabn",5,"ColonyNewVersionPairwise",36,36,24,24,34,0,0,"allhalf",10,1,"n","d.02m.02",0.45
"2112","akABaabn",10,"ColonyNewVersionPairwise",20,20,2,2,3,0,0,"allhalf",10,1,"n","d.02m.02",0.516666666666667
"2113","akABaabn",15,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",10,1,"n","d.02m.02",0.483333333333333
"2114","akABaabn",20,"ColonyNewVersionPairwise",13,13,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",0.483333333333333
"2115","akABaabn",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",0.516666666666667
"2116","akABaach",5,"ColonyNewVersionPairwise",36,36,19,19,26,0,0,"allhalf",10,2,"h","d.02m.02",0.45
"2117","akABaach",10,"ColonyNewVersionPairwise",19,19,6,6,9,0,0,"allhalf",10,2,"h","d.02m.02",0.516666666666667
"2118","akABaach",15,"ColonyNewVersionPairwise",12,12,2,2,3,0,0,"allhalf",10,2,"h","d.02m.02",0.516666666666667
"2119","akABaach",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",10,2,"h","d.02m.02",0.45
"2120","akABaach",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",10,2,"h","d.02m.02",0.483333333333333
"2121","akABaacl",5,"ColonyNewVersionPairwise",35,35,18,18,25,0,0,"allhalf",10,2,"l","d.02m.02",0.533333333333333
"2122","akABaacl",10,"ColonyNewVersionPairwise",23,23,9,9,13,0,0,"allhalf",10,2,"l","d.02m.02",0.533333333333333
"2123","akABaacl",15,"ColonyNewVersionPairwise",14,14,4,4,6,0,0,"allhalf",10,2,"l","d.02m.02",0.6
"2124","akABaacl",20,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",10,2,"l","d.02m.02",0.55
"2125","akABaacl",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",10,2,"l","d.02m.02",0.483333333333333
"2126","akABaacn",5,"ColonyNewVersionPairwise",35,35,18,18,26,0,0,"allhalf",10,2,"n","d.02m.02",0.483333333333333
"2127","akABaacn",10,"ColonyNewVersionPairwise",22,22,9,9,13,0,0,"allhalf",10,2,"n","d.02m.02",0.516666666666667
"2128","akABaacn",15,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",10,2,"n","d.02m.02",0.533333333333333
"2129","akABaacn",20,"ColonyNewVersionPairwise",9,9,2,2,3,0,0,"allhalf",10,2,"n","d.02m.02",0.533333333333333
"2130","akABaacn",25,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",10,2,"n","d.02m.02",0.516666666666667
"2131","akABaadh",5,"ColonyNewVersionPairwise",29,29,11,11,16,0,0,"allhalf",10,3,"h","d.02m.02",0.483333333333333
"2132","akABaadh",10,"ColonyNewVersionPairwise",20,20,2,2,3,0,0,"allhalf",10,3,"h","d.02m.02",0.516666666666667
"2133","akABaadh",15,"ColonyNewVersionPairwise",13,13,4,4,6,0,0,"allhalf",10,3,"h","d.02m.02",0.45
"2134","akABaadh",20,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",10,3,"h","d.02m.02",0.516666666666667
"2135","akABaadh",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",10,3,"h","d.02m.02",0.516666666666667
"2136","akABaadl",5,"ColonyNewVersionPairwise",30,30,15,15,22,0,0,"allhalf",10,3,"l","d.02m.02",0.5
"2137","akABaadl",10,"ColonyNewVersionPairwise",18,18,2,2,3,0,0,"allhalf",10,3,"l","d.02m.02",0.533333333333333
"2138","akABaadl",15,"ColonyNewVersionPairwise",13,13,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",0.583333333333333
"2139","akABaadl",20,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",10,3,"l","d.02m.02",0.483333333333333
"2140","akABaadl",25,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",0.516666666666667
"2141","akABaadn",5,"ColonyNewVersionPairwise",34,34,20,20,29,0,0,"allhalf",10,3,"n","d.02m.02",0.45
"2142","akABaadn",10,"ColonyNewVersionPairwise",22,22,4,4,6,0,0,"allhalf",10,3,"n","d.02m.02",0.533333333333333
"2143","akABaadn",15,"ColonyNewVersionPairwise",16,16,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",0.483333333333333
"2144","akABaadn",20,"ColonyNewVersionPairwise",9,9,2,2,3,0,0,"allhalf",10,3,"n","d.02m.02",0.533333333333333
"2145","akABaadn",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",0.483333333333333
"2146","akABaaeh",5,"ColonyNewVersionPairwise",30,30,17,17,25,0,0,"allhalf",10,4,"h","d.02m.02",0.5
"2147","akABaaeh",10,"ColonyNewVersionPairwise",24,24,7,7,10,0,0,"allhalf",10,4,"h","d.02m.02",0.533333333333333
"2148","akABaaeh",15,"ColonyNewVersionPairwise",18,18,6,6,9,0,0,"allhalf",10,4,"h","d.02m.02",0.533333333333333
"2149","akABaaeh",20,"ColonyNewVersionPairwise",11,11,2,2,3,0,0,"allhalf",10,4,"h","d.02m.02",0.55
"2150","akABaaeh",25,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",10,4,"h","d.02m.02",0.566666666666667
"2151","akABaael",5,"ColonyNewVersionPairwise",35,35,19,19,27,0,0,"allhalf",10,4,"l","d.02m.02",0.483333333333333
"2152","akABaael",10,"ColonyNewVersionPairwise",24,24,6,6,9,0,0,"allhalf",10,4,"l","d.02m.02",0.533333333333333
"2153","akABaael",15,"ColonyNewVersionPairwise",13,13,4,4,6,0,0,"allhalf",10,4,"l","d.02m.02",0.533333333333333
"2154","akABaael",20,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",10,4,"l","d.02m.02",0.5
"2155","akABaael",25,"ColonyNewVersionPairwise",9,9,2,2,3,0,0,"allhalf",10,4,"l","d.02m.02",0.566666666666667
"2156","akABaaen",5,"ColonyNewVersionPairwise",34,34,18,18,25,0,0,"allhalf",10,4,"n","d.02m.02",0.566666666666667
"2157","akABaaen",10,"ColonyNewVersionPairwise",29,29,8,8,12,0,0,"allhalf",10,4,"n","d.02m.02",0.533333333333333
"2158","akABaaen",15,"ColonyNewVersionPairwise",16,16,6,6,9,0,0,"allhalf",10,4,"n","d.02m.02",0.566666666666667
"2159","akABaaen",20,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",10,4,"n","d.02m.02",0.55
"2160","akABaaen",25,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",10,4,"n","d.02m.02",0.583333333333333
"2161","akABaafh",5,"ColonyNewVersionPairwise",33,33,25,25,36,0,0,"allhalf",10,5,"h","d.02m.02",0.45
"2162","akABaafh",10,"ColonyNewVersionPairwise",23,23,8,8,12,0,0,"allhalf",10,5,"h","d.02m.02",0.55
"2163","akABaafh",15,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",10,5,"h","d.02m.02",0.533333333333333
"2164","akABaafh",20,"ColonyNewVersionPairwise",12,12,2,2,3,0,0,"allhalf",10,5,"h","d.02m.02",0.533333333333333
"2165","akABaafh",25,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",10,5,"h","d.02m.02",0.5
"2166","akABaafl",5,"ColonyNewVersionPairwise",33,33,17,17,24,0,0,"allhalf",10,5,"l","d.02m.02",0.45
"2167","akABaafl",10,"ColonyNewVersionPairwise",20,20,11,11,16,0,0,"allhalf",10,5,"l","d.02m.02",0.516666666666667
"2168","akABaafl",15,"ColonyNewVersionPairwise",19,19,2,2,3,0,0,"allhalf",10,5,"l","d.02m.02",0.55
"2169","akABaafl",20,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",10,5,"l","d.02m.02",0.55
"2170","akABaafl",25,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",10,5,"l","d.02m.02",0.5
"2171","akABaafn",5,"ColonyNewVersionPairwise",34,34,20,20,29,0,0,"allhalf",10,5,"n","d.02m.02",0.45
"2172","akABaafn",10,"ColonyNewVersionPairwise",19,19,8,8,12,0,0,"allhalf",10,5,"n","d.02m.02",0.5
"2173","akABaafn",15,"ColonyNewVersionPairwise",18,18,NA,NA,0,0,0,"allhalf",10,5,"n","d.02m.02",0.533333333333333
"2174","akABaafn",20,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",10,5,"n","d.02m.02",0.483333333333333
"2175","akABaafn",25,"ColonyNewVersionPairwise",12,12,2,2,3,0,0,"allhalf",10,5,"n","d.02m.02",0.5
"2176","akABaagh",5,"ColonyNewVersionPairwise",35,35,27,27,37,0,0,"allhalf",10,6,"h","d.02m.02",0.533333333333333
"2177","akABaagh",10,"ColonyNewVersionPairwise",21,21,7,7,10,0,0,"allhalf",10,6,"h","d.02m.02",0.533333333333333
"2178","akABaagh",15,"ColonyNewVersionPairwise",17,17,4,4,6,0,0,"allhalf",10,6,"h","d.02m.02",0.55
"2179","akABaagh",20,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",0.516666666666667
"2180","akABaagh",25,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",0.5
"2181","akABaagl",5,"ColonyNewVersionPairwise",33,33,19,19,28,0,0,"allhalf",10,6,"l","d.02m.02",0.516666666666667
"2182","akABaagl",10,"ColonyNewVersionPairwise",22,22,4,4,6,0,0,"allhalf",10,6,"l","d.02m.02",0.583333333333333
"2183","akABaagl",15,"ColonyNewVersionPairwise",20,20,2,2,3,0,0,"allhalf",10,6,"l","d.02m.02",0.5
"2184","akABaagl",20,"ColonyNewVersionPairwise",13,13,2,2,3,0,0,"allhalf",10,6,"l","d.02m.02",0.533333333333333
