"","Code","NumLoc","Version","part.dist","part.dist2","trimmed.part.dist","trimmed.part.dist2","trimmed.num","num.dupl.elems","num.dupl.when.trimmed","Scenario","NumAlleles","Number","GenoError","gtyp.err.assumption","Minutes"
"2012","afAKaakh",10,"ColonyNewVersion",7,7,3,3,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",2.96666666666667
"2013","afAKaakh",15,"ColonyNewVersion",4,4,1,1,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",3.68333333333333
"2014","afAKaakh",20,"ColonyNewVersion",4,4,1,1,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",5.73333333333333
"2015","afAKaakh",25,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,10,"h","d.02m.02",6.45
"2016","afAKaakl",5,"ColonyNewVersion",19,19,18,18,69,0,0,"slfsg_wh",5,10,"l","d.02m.02",1.7
"2017","afAKaakl",10,"ColonyNewVersion",5,5,3,3,55,0,0,"slfsg_wh",5,10,"l","d.02m.02",3.05
"2018","afAKaakl",15,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,10,"l","d.02m.02",3.83333333333333
"2019","afAKaakl",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,10,"l","d.02m.02",4.31666666666667
"2020","afAKaakl",25,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,10,"l","d.02m.02",5.45
"2021","afAKaakn",5,"ColonyNewVersion",14,14,11,11,62,0,0,"slfsg_wh",5,10,"n","d.02m.02",1.33333333333333
"2022","afAKaakn",10,"ColonyNewVersion",5,5,3,3,55,0,0,"slfsg_wh",5,10,"n","d.02m.02",3.25
"2023","afAKaakn",15,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,10,"n","d.02m.02",3.55
"2024","afAKaakn",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,10,"n","d.02m.02",4.91666666666667
"2025","afAKaakn",25,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,10,"n","d.02m.02",4.66666666666667
"2026","afAKaalh",5,"ColonyNewVersion",18,18,16,16,64,0,0,"slfsg_wh",5,11,"h","d.02m.02",2.1
"2027","afAKaalh",10,"ColonyNewVersion",5,5,2,2,58,0,0,"slfsg_wh",5,11,"h","d.02m.02",2.76666666666667
"2028","afAKaalh",15,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,11,"h","d.02m.02",3.95
"2029","afAKaalh",20,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,11,"h","d.02m.02",5.3
"2030","afAKaalh",25,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,11,"h","d.02m.02",5
"2031","afAKaall",5,"ColonyNewVersion",13,13,11,11,62,0,0,"slfsg_wh",5,11,"l","d.02m.02",1.63333333333333
"2032","afAKaall",10,"ColonyNewVersion",3,3,1,1,58,0,0,"slfsg_wh",5,11,"l","d.02m.02",2.48333333333333
"2033","afAKaall",15,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,11,"l","d.02m.02",3.86666666666667
"2034","afAKaall",20,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,11,"l","d.02m.02",4.58333333333333
"2035","afAKaall",25,"ColonyNewVersion",0,0,0,0,55,0,0,"slfsg_wh",5,11,"l","d.02m.02",5.6
"2036","afAKaaln",5,"ColonyNewVersion",11,11,10,10,68,0,0,"slfsg_wh",5,11,"n","d.02m.02",1.43333333333333
"2037","afAKaaln",10,"ColonyNewVersion",3,3,1,1,58,0,0,"slfsg_wh",5,11,"n","d.02m.02",2.3
"2038","afAKaaln",15,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,11,"n","d.02m.02",3.45
"2039","afAKaaln",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,11,"n","d.02m.02",4.58333333333333
"2040","afAKaaln",25,"ColonyNewVersion",0,0,0,0,55,0,0,"slfsg_wh",5,11,"n","d.02m.02",5.3
"2041","afAKaamh",5,"ColonyNewVersion",18,18,15,15,57,0,0,"slfsg_wh",5,12,"h","d.02m.02",2.33333333333333
"2042","afAKaamh",10,"ColonyNewVersion",8,8,4,4,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",3.03333333333333
"2043","afAKaamh",15,"ColonyNewVersion",5,5,0,0,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",3.95
"2044","afAKaamh",20,"ColonyNewVersion",5,5,0,0,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",5.36666666666667
"2045","afAKaamh",25,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,12,"h","d.02m.02",5.28333333333333
"2046","afAKaaml",5,"ColonyNewVersion",12,12,9,9,57,0,0,"slfsg_wh",5,12,"l","d.02m.02",2.08333333333333
"2047","afAKaaml",10,"ColonyNewVersion",5,5,1,1,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",2.9
"2048","afAKaaml",15,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",3.9
"2049","afAKaaml",20,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",4.9
"2050","afAKaaml",25,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,12,"l","d.02m.02",5.36666666666667
"2051","afAKaamn",5,"ColonyNewVersion",15,15,12,12,57,0,0,"slfsg_wh",5,12,"n","d.02m.02",1.8
"2052","afAKaamn",10,"ColonyNewVersion",6,6,2,2,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",3.03333333333333
"2053","afAKaamn",15,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",3.88333333333333
"2054","afAKaamn",20,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",5.01666666666667
"2055","afAKaamn",25,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,12,"n","d.02m.02",5.91666666666667
"2056","afAKaanh",5,"ColonyNewVersion",13,13,10,10,58,0,0,"slfsg_wh",5,13,"h","d.02m.02",1.4
"2057","afAKaanh",10,"ColonyNewVersion",8,8,5,5,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",3.16666666666667
"2058","afAKaanh",15,"ColonyNewVersion",8,8,5,5,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",4.78333333333333
"2059","afAKaanh",20,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",5.3
"2060","afAKaanh",25,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,13,"h","d.02m.02",6.55
"2061","afAKaanl",5,"ColonyNewVersion",10,10,9,9,61,0,0,"slfsg_wh",5,13,"l","d.02m.02",1.75
"2062","afAKaanl",10,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",2.65
"2063","afAKaanl",15,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",3.36666666666667
"2064","afAKaanl",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",5.48333333333333
"2065","afAKaanl",25,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"l","d.02m.02",6.43333333333333
"2066","afAKaann",5,"ColonyNewVersion",7,7,6,6,61,0,0,"slfsg_wh",5,13,"n","d.02m.02",1.75
"2067","afAKaann",10,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",2.61666666666667
"2068","afAKaann",15,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",3.36666666666667
"2069","afAKaann",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",4.83333333333333
"2070","afAKaann",25,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,13,"n","d.02m.02",5.65
"2071","afAKaaoh",5,"ColonyNewVersion",12,12,9,9,62,0,0,"slfsg_wh",5,14,"h","d.02m.02",1.88333333333333
"2072","afAKaaoh",10,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",2.5
"2073","afAKaaoh",15,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",2.86666666666667
"2074","afAKaaoh",20,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",4.75
"2075","afAKaaoh",25,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,14,"h","d.02m.02",5.73333333333333
"2076","afAKaaol",5,"ColonyNewVersion",10,10,7,7,62,0,0,"slfsg_wh",5,14,"l","d.02m.02",1.53333333333333
"2077","afAKaaol",10,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",2.71666666666667
"2078","afAKaaol",15,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",3.25
"2079","afAKaaol",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",4.25
"2080","afAKaaol",25,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,14,"l","d.02m.02",4.55
"2081","afAKaaon",5,"ColonyNewVersion",9,9,5,5,58,0,0,"slfsg_wh",5,14,"n","d.02m.02",1.8
"2082","afAKaaon",10,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",2.38333333333333
"2083","afAKaaon",15,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",3.25
"2084","afAKaaon",20,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",4.1
"2085","afAKaaon",25,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,14,"n","d.02m.02",5.48333333333333
"2086","afAKaaph",5,"ColonyNewVersion",19,19,15,15,58,0,0,"slfsg_wh",5,15,"h","d.02m.02",1.96666666666667
"2087","afAKaaph",10,"ColonyNewVersion",5,5,0,0,55,0,0,"slfsg_wh",5,15,"h","d.02m.02",2.58333333333333
"2088","afAKaaph",15,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,15,"h","d.02m.02",3.65
"2089","afAKaaph",20,"ColonyNewVersion",4,4,0,0,55,0,0,"slfsg_wh",5,15,"h","d.02m.02",5.41666666666667
"2090","afAKaaph",25,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"h","d.02m.02",5.91666666666667
"2091","afAKaapl",5,"ColonyNewVersion",15,15,11,11,56,0,0,"slfsg_wh",5,15,"l","d.02m.02",1.68333333333333
"2092","afAKaapl",10,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"l","d.02m.02",2.98333333333333
"2093","afAKaapl",15,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"l","d.02m.02",3.88333333333333
"2094","afAKaapl",20,"ColonyNewVersion",2,2,0,0,55,0,0,"slfsg_wh",5,15,"l","d.02m.02",4.86666666666667
"2095","afAKaapl",25,"ColonyNewVersion",1,1,0,0,55,0,0,"slfsg_wh",5,15,"l","d.02m.02",5.48333333333333
"2096","afAKaapn",5,"ColonyNewVersion",11,11,9,9,59,0,0,"slfsg_wh",5,15,"n","d.02m.02",1.91666666666667
"2097","afAKaapn",10,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"n","d.02m.02",2.65
"2098","afAKaapn",15,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"n","d.02m.02",3.75
"2099","afAKaapn",20,"ColonyNewVersion",3,3,0,0,55,0,0,"slfsg_wh",5,15,"n","d.02m.02",3.85
"2100","afAKaapn",25,"ColonyNewVersion",0,0,0,0,55,0,0,"slfsg_wh",5,15,"n","d.02m.02",4.76666666666667
"2101","akABaabh",5,"ColonyNewVersion",27,27,7,7,10,0,0,"allhalf",10,1,"h","d.02m.02",2
"2102","akABaabh",10,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",2.6
"2103","akABaabh",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",4.26666666666667
"2104","akABaabh",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",4.16666666666667
"2105","akABaabh",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"h","d.02m.02",5.23333333333333
"2106","akABaabl",5,"ColonyNewVersion",22,22,4,4,6,0,0,"allhalf",10,1,"l","d.02m.02",2.13333333333333
"2107","akABaabl",10,"ColonyNewVersion",7,7,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",2.73333333333333
"2108","akABaabl",15,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",3.28333333333333
"2109","akABaabl",20,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",4.78333333333333
"2110","akABaabl",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"l","d.02m.02",4.81666666666667
"2111","akABaabn",5,"ColonyNewVersion",27,27,8,8,12,0,0,"allhalf",10,1,"n","d.02m.02",2.33333333333333
"2112","akABaabn",10,"ColonyNewVersion",3,3,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",2.93333333333333
"2113","akABaabn",15,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",3.05
"2114","akABaabn",20,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",4.35
"2115","akABaabn",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,1,"n","d.02m.02",4.3
"2116","akABaach",5,"ColonyNewVersion",28,28,14,14,21,0,0,"allhalf",10,2,"h","d.02m.02",2.61666666666667
"2117","akABaach",10,"ColonyNewVersion",12,12,4,4,6,0,0,"allhalf",10,2,"h","d.02m.02",3.23333333333333
"2118","akABaach",15,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,2,"h","d.02m.02",3.7
"2119","akABaach",20,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,2,"h","d.02m.02",4.56666666666667
"2120","akABaach",25,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,2,"h","d.02m.02",5.21666666666667
"2121","akABaacl",5,"ColonyNewVersion",31,31,19,19,28,0,0,"allhalf",10,2,"l","d.02m.02",2.18333333333333
"2122","akABaacl",10,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,2,"l","d.02m.02",2.8
"2123","akABaacl",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,2,"l","d.02m.02",3.53333333333333
"2124","akABaacl",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,2,"l","d.02m.02",4.25
"2125","akABaacl",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,2,"l","d.02m.02",4.68333333333333
"2126","akABaacn",5,"ColonyNewVersion",29,29,15,15,22,0,0,"allhalf",10,2,"n","d.02m.02",1.96666666666667
"2127","akABaacn",10,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,2,"n","d.02m.02",2.76666666666667
"2128","akABaacn",15,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,2,"n","d.02m.02",3.48333333333333
"2129","akABaacn",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,2,"n","d.02m.02",3.85
"2130","akABaacn",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,2,"n","d.02m.02",4.23333333333333
"2131","akABaadh",5,"ColonyNewVersion",19,19,5,5,7,0,0,"allhalf",10,3,"h","d.02m.02",2.36666666666667
"2132","akABaadh",10,"ColonyNewVersion",11,11,NA,NA,0,0,0,"allhalf",10,3,"h","d.02m.02",2.88333333333333
"2133","akABaadh",15,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,3,"h","d.02m.02",3.56666666666667
"2134","akABaadh",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,3,"h","d.02m.02",4.41666666666667
"2135","akABaadh",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,3,"h","d.02m.02",5.2
"2136","akABaadl",5,"ColonyNewVersion",22,22,4,4,6,0,0,"allhalf",10,3,"l","d.02m.02",1.96666666666667
"2137","akABaadl",10,"ColonyNewVersion",10,10,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",2.86666666666667
"2138","akABaadl",15,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",4.48333333333333
"2139","akABaadl",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",4.31666666666667
"2140","akABaadl",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,3,"l","d.02m.02",3.73333333333333
"2141","akABaadn",5,"ColonyNewVersion",20,20,2,2,3,0,0,"allhalf",10,3,"n","d.02m.02",1.98333333333333
"2142","akABaadn",10,"ColonyNewVersion",12,12,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",3.61666666666667
"2143","akABaadn",15,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",4.7
"2144","akABaadn",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",4.86666666666667
"2145","akABaadn",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,3,"n","d.02m.02",4.41666666666667
"2146","akABaaeh",5,"ColonyNewVersion",27,27,5,5,7,0,0,"allhalf",10,4,"h","d.02m.02",1.88333333333333
"2147","akABaaeh",10,"ColonyNewVersion",13,13,2,2,3,0,0,"allhalf",10,4,"h","d.02m.02",3.4
"2148","akABaaeh",15,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,4,"h","d.02m.02",3.31666666666667
"2149","akABaaeh",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,4,"h","d.02m.02",4.95
"2150","akABaaeh",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,4,"h","d.02m.02",4.58333333333333
"2151","akABaael",5,"ColonyNewVersion",26,26,6,6,9,0,0,"allhalf",10,4,"l","d.02m.02",2.13333333333333
"2152","akABaael",10,"ColonyNewVersion",10,10,NA,NA,0,0,0,"allhalf",10,4,"l","d.02m.02",2.53333333333333
"2153","akABaael",15,"ColonyNewVersion",7,7,NA,NA,0,0,0,"allhalf",10,4,"l","d.02m.02",3.3
"2154","akABaael",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,4,"l","d.02m.02",4
"2155","akABaael",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,4,"l","d.02m.02",4.26666666666667
"2156","akABaaen",5,"ColonyNewVersion",24,24,6,6,9,0,0,"allhalf",10,4,"n","d.02m.02",1.98333333333333
"2157","akABaaen",10,"ColonyNewVersion",12,12,2,2,3,0,0,"allhalf",10,4,"n","d.02m.02",3.3
"2158","akABaaen",15,"ColonyNewVersion",4,4,NA,NA,0,0,0,"allhalf",10,4,"n","d.02m.02",3.16666666666667
"2159","akABaaen",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,4,"n","d.02m.02",4.11666666666667
"2160","akABaaen",25,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,4,"n","d.02m.02",4.11666666666667
"2161","akABaafh",5,"ColonyNewVersion",29,29,13,13,19,0,0,"allhalf",10,5,"h","d.02m.02",2.18333333333333
"2162","akABaafh",10,"ColonyNewVersion",14,14,4,4,6,0,0,"allhalf",10,5,"h","d.02m.02",2.51666666666667
"2163","akABaafh",15,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,5,"h","d.02m.02",3.98333333333333
"2164","akABaafh",20,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,5,"h","d.02m.02",3.76666666666667
"2165","akABaafh",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,5,"h","d.02m.02",4.76666666666667
"2166","akABaafl",5,"ColonyNewVersion",27,27,10,10,15,0,0,"allhalf",10,5,"l","d.02m.02",1.81666666666667
"2167","akABaafl",10,"ColonyNewVersion",19,19,6,6,9,0,0,"allhalf",10,5,"l","d.02m.02",3.28333333333333
"2168","akABaafl",15,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,5,"l","d.02m.02",4.2
"2169","akABaafl",20,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,5,"l","d.02m.02",4.36666666666667
"2170","akABaafl",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,5,"l","d.02m.02",4.63333333333333
"2171","akABaafn",5,"ColonyNewVersion",24,24,8,8,12,0,0,"allhalf",10,5,"n","d.02m.02",2.16666666666667
"2172","akABaafn",10,"ColonyNewVersion",14,14,2,2,3,0,0,"allhalf",10,5,"n","d.02m.02",3.25
"2173","akABaafn",15,"ColonyNewVersion",5,5,NA,NA,0,0,0,"allhalf",10,5,"n","d.02m.02",4.81666666666667
"2174","akABaafn",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,5,"n","d.02m.02",4.33333333333333
"2175","akABaafn",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,5,"n","d.02m.02",4.75
"2176","akABaagh",5,"ColonyNewVersion",24,24,16,16,23,0,0,"allhalf",10,6,"h","d.02m.02",2.33333333333333
"2177","akABaagh",10,"ColonyNewVersion",11,11,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",2.63333333333333
"2178","akABaagh",15,"ColonyNewVersion",7,7,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",4.36666666666667
"2179","akABaagh",20,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",4.36666666666667
"2180","akABaagh",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,6,"h","d.02m.02",5.76666666666667
"2181","akABaagl",5,"ColonyNewVersion",28,28,15,15,22,0,0,"allhalf",10,6,"l","d.02m.02",2.75
"2182","akABaagl",10,"ColonyNewVersion",9,9,NA,NA,0,0,0,"allhalf",10,6,"l","d.02m.02",2.9
"2183","akABaagl",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,6,"l","d.02m.02",4.78333333333333
"2184","akABaagl",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,6,"l","d.02m.02",4.31666666666667
"2185","akABaagl",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,6,"l","d.02m.02",5.1
"2186","akABaagn",5,"ColonyNewVersion",24,24,11,11,16,0,0,"allhalf",10,6,"n","d.02m.02",2.26666666666667
"2187","akABaagn",10,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,6,"n","d.02m.02",3.08333333333333
"2188","akABaagn",15,"ColonyNewVersion",3,3,NA,NA,0,0,0,"allhalf",10,6,"n","d.02m.02",4.36666666666667
"2189","akABaagn",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,6,"n","d.02m.02",4.35
"2190","akABaagn",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,6,"n","d.02m.02",4.66666666666667
"2191","akABaahh",5,"ColonyNewVersion",27,27,13,13,19,0,0,"allhalf",10,7,"h","d.02m.02",2.11666666666667
"2192","akABaahh",10,"ColonyNewVersion",9,9,2,2,3,0,0,"allhalf",10,7,"h","d.02m.02",3.26666666666667
"2193","akABaahh",15,"ColonyNewVersion",6,6,NA,NA,0,0,0,"allhalf",10,7,"h","d.02m.02",3.68333333333333
"2194","akABaahh",20,"ColonyNewVersion",3,3,NA,NA,0,0,0,"allhalf",10,7,"h","d.02m.02",4.31666666666667
"2195","akABaahh",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,7,"h","d.02m.02",4.95
"2196","akABaahl",5,"ColonyNewVersion",28,28,9,9,13,0,0,"allhalf",10,7,"l","d.02m.02",2.18333333333333
"2197","akABaahl",10,"ColonyNewVersion",11,11,NA,NA,0,0,0,"allhalf",10,7,"l","d.02m.02",2.8
"2198","akABaahl",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,7,"l","d.02m.02",3.25
"2199","akABaahl",20,"ColonyNewVersion",3,3,NA,NA,0,0,0,"allhalf",10,7,"l","d.02m.02",5.38333333333333
"2200","akABaahl",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,7,"l","d.02m.02",4.31666666666667
"2201","akABaahn",5,"ColonyNewVersion",23,23,6,6,9,0,0,"allhalf",10,7,"n","d.02m.02",2.3
"2202","akABaahn",10,"ColonyNewVersion",10,10,NA,NA,0,0,0,"allhalf",10,7,"n","d.02m.02",3.4
"2203","akABaahn",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,7,"n","d.02m.02",3.05
"2204","akABaahn",20,"ColonyNewVersion",2,2,NA,NA,0,0,0,"allhalf",10,7,"n","d.02m.02",4.86666666666667
"2205","akABaahn",25,"ColonyNewVersion",3,3,NA,NA,0,0,0,"allhalf",10,7,"n","d.02m.02",5.38333333333333
"2206","akABaaih",5,"ColonyNewVersion",22,22,8,8,12,0,0,"allhalf",10,8,"h","d.02m.02",2.11666666666667
"2207","akABaaih",10,"ColonyNewVersion",9,9,2,2,3,0,0,"allhalf",10,8,"h","d.02m.02",3.3
"2208","akABaaih",15,"ColonyNewVersion",4,4,NA,NA,0,0,0,"allhalf",10,8,"h","d.02m.02",3.1
"2209","akABaaih",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,8,"h","d.02m.02",3.75
"2210","akABaaih",25,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,8,"h","d.02m.02",4.96666666666667
"2211","akABaail",5,"ColonyNewVersion",27,27,14,14,21,0,0,"allhalf",10,8,"l","d.02m.02",2.93333333333333
"2212","akABaail",10,"ColonyNewVersion",8,8,2,2,3,0,0,"allhalf",10,8,"l","d.02m.02",2.6
"2213","akABaail",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,8,"l","d.02m.02",3.58333333333333
"2214","akABaail",20,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,8,"l","d.02m.02",4.21666666666667
"2215","akABaail",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,8,"l","d.02m.02",4.56666666666667
"2216","akABaain",5,"ColonyNewVersion",26,26,14,14,21,0,0,"allhalf",10,8,"n","d.02m.02",2.23333333333333
"2217","akABaain",10,"ColonyNewVersion",9,9,2,2,3,0,0,"allhalf",10,8,"n","d.02m.02",3.23333333333333
"2218","akABaain",15,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,8,"n","d.02m.02",3.66666666666667
"2219","akABaain",20,"ColonyNewVersion",1,1,NA,NA,0,0,0,"allhalf",10,8,"n","d.02m.02",4.55
"2220","akABaain",25,"ColonyNewVersion",0,0,NA,NA,0,0,0,"allhalf",10,8,"n","d.02m.02",4.58333333333333
"2221","akABaajh",5,"ColonyNewVersion",24,24,6,6,9,0,0,"allhalf",10,9,"h","d.02m.02",2.13333333333333
